event_id,user_id,org_id,event_timestamp,transformation_type,input_word_count
tt_9hotgduq6ddt,user_0004,org_001,2025-10-27 18:30:00+0000,rewrite,627
tt_0pb7p21nxolf,user_0301,org_022,2025-10-18 12:47:00+0000,tone_change,591
tt_wngjui7gziyz,user_0221,org_016,2025-11-19 18:37:00+0000,summarise,191
tt_2za8l3jv8l9l,user_0315,org_023,2025-10-08 19:33:00+0000,rewrite,55
tt_8ie0ag025g2d,user_0061,org_005,2025-09-16 07:47:00+0000,rewrite,213
tt_909z8vpsa8p4,user_0186,org_013,2025-11-10 17:49:00+0000,bulletise,116
tt_i736mv3t0kg6,user_0014,org_001,2025-11-28 07:56:00+0000,shorten,350
tt_sbcgjkmu2ssm,user_0177,org_013,2025-10-28 18:56:00+0000,improve_clarity,364
tt_wjyyvtl4djip,user_0179,org_013,2025-11-20 12:54:00+0000,rewrite,206
tt_xj84svuy09w3,user_0294,org_022,2025-10-05 12:17:00+0000,bulletise,319
tt_fnrmc2cbndb7,user_0342,org_025,2025-11-18 10:01:00+0000,expand,405
tt_ds4ozvqtyqi9,user_0189,org_014,2025-10-22 12:37:00+0000,bulletise,651
tt_bj6yz2jg9z8v,user_0228,org_017,2025-10-14 09:37:00+0000,shorten,600
tt_6fnernmcpnyp,user_0141,org_010,2025-11-23 08:51:00+0000,rewrite,362
tt_mk2xi3m3613f,user_0100,org_008,2025-11-04 13:33:00+0000,shorten,238
tt_rk638rux4yef,user_0303,org_022,2025-09-30 08:57:00+0000,tone_change,596
tt_lmy2cxn52t7b,user_0012,org_001,2025-11-09 19:12:00+0000,expand,600
tt_xhz9w42amn31,user_0212,org_016,2025-10-27 09:15:00+0000,rewrite,535
tt_lyxc5nzkxmeh,user_0210,org_016,2025-10-15 12:48:00+0000,improve_clarity,556
tt_3pa5vqkjqcg6,user_0168,org_012,2025-11-16 11:41:00+0000,tone_change,643
tt_90u1warzx2yr,user_0137,org_010,2025-11-08 11:36:00+0000,tone_change,557
tt_3mlmjfd4x09w,user_0351,org_025,2025-11-10 11:41:00+0000,expand,486
tt_s2916d2q6xqc,user_0225,org_016,2025-11-07 08:46:00+0000,shorten,640
tt_wmoxh4lfakh8,user_0222,org_016,2025-11-17 14:10:00+0000,tone_change,365
tt_wf0y0ipjyq27,user_0142,org_010,2025-11-13 19:18:00+0000,tone_change,29
tt_zzzdm9zxbxhv,user_0083,org_007,2025-11-25 13:55:00+0000,tone_change,665
tt_552cuszv9y43,user_0292,org_022,2025-11-09 13:11:00+0000,tone_change,364
tt_82bftvcqitit,user_0091,org_007,2025-10-13 20:00:00+0000,shorten,85
tt_ki8cx1287oks,user_0262,org_020,2025-10-06 17:19:00+0000,improve_clarity,213
tt_xawvlmpwc35d,user_0342,org_025,2025-11-20 11:12:00+0000,tone_change,587
tt_3yrxpzk0k49v,user_0262,org_020,2025-10-30 10:52:00+0000,tone_change,438
tt_olbi6ewx88ys,user_0102,org_008,2025-11-12 17:14:00+0000,summarise,115
tt_rjlcqjyn3t1y,user_0206,org_015,2025-11-17 14:45:00+0000,bulletise,380
tt_an0yxmjsuj8p,user_0122,org_009,2025-11-25 11:29:00+0000,rewrite,614
tt_e71xiz7fnm9i,user_0189,org_014,2025-09-30 18:26:00+0000,tone_change,388
tt_k34m9mpesdxw,user_0263,org_020,2025-11-05 11:14:00+0000,tone_change,403
tt_2n9crdrepl55,user_0187,org_013,2025-10-23 14:04:00+0000,expand,568
tt_iz5aky71adar,user_0074,org_006,2025-11-20 10:24:00+0000,bulletise,31
tt_2wt3v5f9tf5w,user_0294,org_022,2025-11-19 08:34:00+0000,rewrite,676
tt_6g0petk7f2cl,user_0189,org_014,2025-10-02 16:57:00+0000,tone_change,48
tt_dhmww2o7m0ry,user_0131,org_010,2025-10-19 17:10:00+0000,expand,246
tt_7i252eid8b5l,user_0242,org_018,2025-11-14 18:45:00+0000,shorten,569
tt_v5omqpm3wfuu,user_0110,org_008,2025-09-23 09:14:00+0000,summarise,479
tt_panw3v9vkc7j,user_0138,org_010,2025-11-13 10:56:00+0000,bulletise,584
tt_41colbyrs5as,user_0038,org_003,2025-11-21 08:04:00+0000,summarise,614
tt_0qx3opkz18jg,user_0181,org_013,2025-10-30 08:46:00+0000,improve_clarity,546
tt_76xbp3mk3jbo,user_0152,org_011,2025-10-07 12:08:00+0000,bulletise,530
tt_cc1nr43kra4r,user_0341,org_025,2025-11-24 08:30:00+0000,expand,317
tt_4c2v4io1diyy,user_0103,org_008,2025-10-06 09:29:00+0000,tone_change,601
tt_s7537zxsaxi1,user_0242,org_018,2025-11-09 07:43:00+0000,tone_change,51
tt_pwnmzmaz4fvz,user_0130,org_010,2025-11-19 12:43:00+0000,summarise,550
tt_gmf4q2jmqisk,user_0112,org_008,2025-11-27 18:33:00+0000,summarise,469
tt_0sw4jyj9ehzp,user_0351,org_025,2025-09-24 07:06:00+0000,expand,560
tt_f8harjhrf34j,user_0006,org_001,2025-11-13 09:15:00+0000,summarise,508
tt_nwtznrma5dtv,user_0060,org_005,2025-11-29 17:24:00+0000,tone_change,541
tt_r5zv65jwo4yf,user_0142,org_010,2025-11-02 13:35:00+0000,improve_clarity,201
tt_liq9f0afv9r9,user_0143,org_010,2025-10-11 12:59:00+0000,bulletise,518
tt_qcskl8jnu1gm,user_0347,org_025,2025-11-25 08:55:00+0000,tone_change,452
tt_nrdpvkzxo5le,user_0310,org_023,2025-11-30 19:32:00+0000,summarise,261
tt_wf8pzbnjezyj,user_0256,org_019,2025-11-27 14:03:00+0000,bulletise,687
tt_c5fccdheqp7l,user_0260,org_020,2025-10-29 15:45:00+0000,expand,393
tt_e2fp4eko5y59,user_0145,org_011,2025-11-23 13:08:00+0000,rewrite,625
tt_opqkiinswx2h,user_0185,org_013,2025-10-29 17:22:00+0000,tone_change,61
tt_1t6r6jzsvdmg,user_0134,org_010,2025-10-30 15:45:00+0000,summarise,143
tt_x78kf2fk7qit,user_0263,org_020,2025-11-04 18:00:00+0000,tone_change,624
tt_kubjjjx1alx4,user_0005,org_001,2025-11-01 11:54:00+0000,improve_clarity,193
tt_zu9t71w9omxh,user_0148,org_011,2025-11-16 15:06:00+0000,rewrite,266
tt_0s21cauoys1l,user_0107,org_008,2025-10-07 15:18:00+0000,bulletise,270
tt_xopoaxbk5c1i,user_0231,org_017,2025-11-23 08:54:00+0000,expand,481
tt_b3ppolxl0gf8,user_0017,org_001,2025-11-15 08:05:00+0000,rewrite,431
tt_wq5o2l0eg6fb,user_0105,org_008,2025-11-04 15:38:00+0000,tone_change,339
tt_77uo7c72xcgo,user_0302,org_022,2025-11-07 16:47:00+0000,shorten,427
tt_l4zfiqcsivbf,user_0267,org_020,2025-11-13 18:47:00+0000,summarise,41
tt_wmt7frgqqq1u,user_0255,org_019,2025-11-09 10:03:00+0000,bulletise,302
tt_g6gvl3arq8hc,user_0069,org_006,2025-11-22 15:42:00+0000,tone_change,164
tt_r4bujyo3evcj,user_0257,org_019,2025-11-22 10:08:00+0000,improve_clarity,290
tt_z5qnljskhpn5,user_0226,org_016,2025-11-28 19:42:00+0000,bulletise,554
tt_1pyb7s1k0wx5,user_0036,org_003,2025-11-27 13:44:00+0000,summarise,110
tt_azazve21l20e,user_0347,org_025,2025-11-18 10:17:00+0000,expand,532
tt_uqdijts43p1t,user_0178,org_013,2025-10-12 19:01:00+0000,tone_change,521
tt_guywvo83w65f,user_0076,org_006,2025-11-03 08:26:00+0000,improve_clarity,289
tt_i4xnatgl29w4,user_0242,org_018,2025-11-02 13:21:00+0000,summarise,508
tt_hvnwow86s714,user_0044,org_004,2025-10-16 16:36:00+0000,rewrite,152
tt_l3q8emsdpvzb,user_0214,org_016,2025-10-30 07:43:00+0000,summarise,395
tt_6xkdr73u5xxc,user_0221,org_016,2025-11-13 13:39:00+0000,bulletise,648
tt_317ko7ctbkst,user_0048,org_004,2025-11-28 07:55:00+0000,bulletise,34
tt_t50hae91ioc3,user_0295,org_022,2025-11-15 19:55:00+0000,rewrite,243
tt_mmq374853xc4,user_0049,org_004,2025-11-26 10:46:00+0000,tone_change,668
tt_7h22qpqlx6o2,user_0348,org_025,2025-11-01 09:47:00+0000,bulletise,133
tt_pphbrki6dz1d,user_0307,org_022,2025-11-02 12:36:00+0000,bulletise,564
tt_tfvyox8cer31,user_0296,org_022,2025-11-29 12:07:00+0000,expand,284
tt_dtrbrs8174da,user_0308,org_022,2025-10-18 17:29:00+0000,shorten,631
tt_v00vi5s336bz,user_0025,org_002,2025-11-20 15:37:00+0000,expand,235
tt_dirjd95titfw,user_0343,org_025,2025-11-14 10:39:00+0000,improve_clarity,267
tt_i4ss1j9sad8g,user_0276,org_021,2025-10-01 12:12:00+0000,improve_clarity,610
tt_czxu9aryhm6c,user_0207,org_016,2025-09-15 12:50:00+0000,shorten,138
tt_xvy2gtlu40ph,user_0267,org_020,2025-11-19 09:22:00+0000,rewrite,572
tt_2kbr33vz4ocz,user_0038,org_003,2025-10-09 11:50:00+0000,bulletise,319
tt_sbw5w4issmf0,user_0152,org_011,2025-11-02 09:28:00+0000,tone_change,407
tt_6h9x8rcjz2va,user_0078,org_007,2025-11-08 17:22:00+0000,improve_clarity,78
tt_x7ip9oldjaw9,user_0309,org_022,2025-11-22 18:33:00+0000,improve_clarity,168
tt_tsyh296ql5dg,user_0108,org_008,2025-11-18 08:06:00+0000,improve_clarity,310
tt_2a0wnc6cedha,user_0038,org_003,2025-11-15 11:30:00+0000,summarise,525
tt_spp754ntnx4f,user_0196,org_014,2025-11-28 18:03:00+0000,expand,161
tt_tfrjtcksy4q1,user_0226,org_016,2025-10-10 17:05:00+0000,tone_change,671
tt_po7btpdo7yfk,user_0018,org_001,2025-11-30 16:45:00+0000,tone_change,241
tt_nco9u0c30bqy,user_0210,org_016,2025-11-19 12:44:00+0000,shorten,446
tt_k9f2ui76udl9,user_0321,org_023,2025-11-04 19:08:00+0000,improve_clarity,124
tt_aab0on4x2sjq,user_0060,org_005,2025-09-18 10:32:00+0000,bulletise,502
tt_omuhs3jqg98f,user_0105,org_008,2025-09-30 10:52:00+0000,rewrite,82
tt_wqzt9cjqedok,user_0071,org_006,2025-11-29 16:39:00+0000,rewrite,95
tt_hr2ik02t60uj,user_0201,org_015,2025-10-12 18:12:00+0000,shorten,587
tt_w41lwgzh1bfc,user_0249,org_018,2025-11-06 19:23:00+0000,summarise,464
tt_x13qinf2p091,user_0009,org_001,2025-11-14 19:06:00+0000,tone_change,483
tt_yyh7milqq812,user_0225,org_016,2025-10-22 10:27:00+0000,bulletise,218
tt_cxf2hjrni77q,user_0178,org_013,2025-11-07 12:17:00+0000,bulletise,129
tt_wplfz4b2shxa,user_0156,org_012,2025-11-30 19:43:00+0000,expand,372
tt_vzwr9iweusns,user_0022,org_002,2025-11-19 12:03:00+0000,shorten,423
tt_eqgmdvkok3nv,user_0029,org_002,2025-11-15 08:18:00+0000,shorten,566
tt_1jcn5qa505u3,user_0027,org_002,2025-11-07 14:59:00+0000,shorten,677
tt_rvfho7m5f5lc,user_0327,org_023,2025-10-29 09:36:00+0000,summarise,600
tt_jh93ckzqrvrb,user_0058,org_005,2025-11-23 17:22:00+0000,summarise,295
tt_5wl4qegql34c,user_0305,org_022,2025-11-11 17:58:00+0000,tone_change,655
tt_zh15dn0tcozb,user_0342,org_025,2025-10-26 11:23:00+0000,rewrite,426
tt_58hqiltvfks1,user_0320,org_023,2025-10-16 16:28:00+0000,shorten,564
tt_lw74fbcb2jfu,user_0324,org_023,2025-11-18 15:00:00+0000,bulletise,544
tt_tz6r1d0kpvm1,user_0060,org_005,2025-11-06 12:32:00+0000,tone_change,343
tt_bvljz29us7ww,user_0073,org_006,2025-10-31 12:11:00+0000,bulletise,565
tt_auarug09ykwv,user_0347,org_025,2025-11-19 12:08:00+0000,expand,102
tt_hfu4kssf0xw0,user_0231,org_017,2025-10-18 16:55:00+0000,shorten,265
tt_55nqibcbxq4f,user_0168,org_012,2025-10-30 10:38:00+0000,expand,223
tt_v9viqa0ely5n,user_0110,org_008,2025-10-23 07:32:00+0000,shorten,19
tt_ffee0gjqoxbf,user_0292,org_022,2025-11-02 14:33:00+0000,summarise,145
tt_nq2yhnhyec9t,user_0179,org_013,2025-11-18 13:09:00+0000,rewrite,53
tt_gd3kk6dhq086,user_0314,org_023,2025-10-08 10:29:00+0000,bulletise,204
tt_5ts348ovpzsk,user_0207,org_016,2025-09-27 07:38:00+0000,rewrite,158
tt_4aa7mz8rnszn,user_0140,org_010,2025-10-28 15:38:00+0000,expand,244
tt_zxemu0v7yf6m,user_0155,org_011,2025-11-30 15:15:00+0000,summarise,223
tt_q0wace33ah5u,user_0157,org_012,2025-10-16 20:02:00+0000,tone_change,161
tt_xovwjvgnggrl,user_0302,org_022,2025-11-18 12:32:00+0000,summarise,358
tt_vduqdji6sow4,user_0011,org_001,2025-11-13 08:40:00+0000,bulletise,255
tt_l5l0rx0e3run,user_0331,org_024,2025-10-24 14:35:00+0000,expand,666
tt_807m5yfbod0y,user_0275,org_021,2025-10-23 11:01:00+0000,improve_clarity,138
tt_icqxjaqfkohv,user_0308,org_022,2025-11-29 10:25:00+0000,improve_clarity,286
tt_fwiqmk5eyqkd,user_0291,org_021,2025-10-25 15:55:00+0000,shorten,110
tt_pdzjzndxaotk,user_0218,org_016,2025-10-16 08:19:00+0000,tone_change,367
tt_83oxlrmoduea,user_0114,org_009,2025-11-07 13:20:00+0000,expand,664
tt_t21atjmov3wo,user_0027,org_002,2025-10-06 11:05:00+0000,bulletise,221
tt_93ieb1bwxggh,user_0102,org_008,2025-10-28 16:54:00+0000,shorten,634
tt_d0jzcbffbfl1,user_0022,org_002,2025-10-18 09:50:00+0000,summarise,643
tt_4seffce3x6p4,user_0315,org_023,2025-11-07 13:52:00+0000,rewrite,496
tt_v4zx9u7z5dpl,user_0246,org_018,2025-09-25 16:28:00+0000,rewrite,621
tt_byay13szwkx2,user_0220,org_016,2025-10-27 19:59:00+0000,expand,292
tt_vvz4yi2yt3lb,user_0070,org_006,2025-10-18 16:11:00+0000,expand,252
tt_p5xh4zuz0pjq,user_0016,org_001,2025-10-19 11:22:00+0000,shorten,154
tt_crffm8egh7kp,user_0128,org_009,2025-09-26 12:39:00+0000,improve_clarity,123
tt_7tk86bzkr0ik,user_0124,org_009,2025-10-17 17:06:00+0000,summarise,364
tt_kj6eydklvrrw,user_0351,org_025,2025-11-23 17:13:00+0000,rewrite,188
tt_bu7jmdmrltgq,user_0128,org_009,2025-10-30 19:46:00+0000,bulletise,329
tt_ba5dg73h6ll9,user_0035,org_003,2025-11-24 13:44:00+0000,improve_clarity,582
tt_f9qs3yj05o4k,user_0135,org_010,2025-11-29 07:14:00+0000,shorten,48
tt_kuuwlfqcif00,user_0040,org_003,2025-11-09 14:32:00+0000,improve_clarity,74
tt_8stedjpqsef8,user_0347,org_025,2025-10-24 14:21:00+0000,shorten,125
tt_gl0jn6my7vzu,user_0023,org_002,2025-11-19 18:10:00+0000,improve_clarity,210
tt_54zcqxvquxk3,user_0137,org_010,2025-11-18 09:51:00+0000,expand,390
tt_76zj3pel4hv6,user_0110,org_008,2025-11-29 13:54:00+0000,improve_clarity,179
tt_q72o5g8psrh1,user_0281,org_021,2025-11-23 09:41:00+0000,shorten,597
tt_n6n3esd2kui9,user_0266,org_020,2025-11-01 10:07:00+0000,improve_clarity,168
tt_v0yrfr1jf3hq,user_0160,org_012,2025-11-03 10:35:00+0000,expand,555
tt_zb8o90r3k3j1,user_0207,org_016,2025-11-24 10:58:00+0000,improve_clarity,621
tt_3em1jaxzs9zq,user_0233,org_017,2025-11-30 08:02:00+0000,expand,562
tt_7e6lxo2i7mpa,user_0257,org_019,2025-09-29 14:47:00+0000,shorten,134
tt_uowlsgzlx2tj,user_0333,org_024,2025-11-21 11:46:00+0000,bulletise,665
tt_49r4cq38tpth,user_0313,org_023,2025-11-02 18:36:00+0000,improve_clarity,19
tt_bxypqn3lq0s5,user_0026,org_002,2025-11-13 08:46:00+0000,improve_clarity,469
tt_58kl9491b0zw,user_0080,org_007,2025-11-25 12:50:00+0000,tone_change,226
tt_jaxmb78hadu8,user_0110,org_008,2025-10-03 09:00:00+0000,summarise,243
tt_3omzbfo7n4ns,user_0034,org_002,2025-11-23 10:17:00+0000,rewrite,378
tt_8teb9rhsdvkn,user_0341,org_025,2025-10-20 17:26:00+0000,tone_change,467
tt_vv8k4jl9c0h5,user_0337,org_024,2025-11-17 13:28:00+0000,shorten,433
tt_623lxv90vc2o,user_0132,org_010,2025-11-18 12:22:00+0000,summarise,360
tt_55csz0a0t7dv,user_0005,org_001,2025-11-02 10:50:00+0000,tone_change,208
tt_ykvf8chm6gtt,user_0070,org_006,2025-10-29 15:33:00+0000,summarise,451
tt_1kgt0gjvn3i8,user_0298,org_022,2025-11-05 12:42:00+0000,summarise,273
tt_1nk1evyqt1qg,user_0266,org_020,2025-09-26 10:44:00+0000,summarise,276
tt_otxs3fewsm91,user_0011,org_001,2025-11-13 08:58:00+0000,expand,479
tt_2mg5ix08nysm,user_0105,org_008,2025-10-16 15:51:00+0000,bulletise,590
tt_0o8ykow8ds1m,user_0351,org_025,2025-10-25 17:08:00+0000,bulletise,83
tt_nrmd5pq3b0dc,user_0200,org_015,2025-11-12 10:07:00+0000,shorten,109
tt_2eqhdpn8azni,user_0204,org_015,2025-10-22 15:27:00+0000,shorten,590
tt_wpdqmbeaabrp,user_0021,org_002,2025-09-26 07:16:00+0000,bulletise,635
tt_krgi2otci160,user_0112,org_008,2025-11-27 18:15:00+0000,expand,174
tt_u8zj3ymz40os,user_0066,org_005,2025-11-02 09:19:00+0000,tone_change,690
tt_xrl05839r2hw,user_0249,org_018,2025-09-14 19:47:00+0000,improve_clarity,485
tt_cjnefpdlquy5,user_0274,org_021,2025-11-20 07:32:00+0000,bulletise,40
tt_qjmm4zo0x9qd,user_0093,org_007,2025-11-21 12:30:00+0000,bulletise,522
tt_u8oen4963us1,user_0080,org_007,2025-11-20 19:10:00+0000,tone_change,345
tt_0a1twokvo20s,user_0341,org_025,2025-11-13 17:45:00+0000,bulletise,282
tt_ffrsvm3at9ex,user_0253,org_019,2025-11-04 15:51:00+0000,expand,233
tt_6j3evweytxub,user_0260,org_020,2025-11-28 11:48:00+0000,tone_change,74
tt_c112xahqigop,user_0040,org_003,2025-11-07 16:23:00+0000,bulletise,394
tt_qhtjecei6ilg,user_0130,org_010,2025-11-23 18:54:00+0000,shorten,354
tt_fkeoubxxq6mf,user_0005,org_001,2025-10-21 08:20:00+0000,bulletise,479
tt_m0wnfw6yey8a,user_0101,org_008,2025-10-07 12:03:00+0000,improve_clarity,580
tt_tmnhx7mvhps8,user_0212,org_016,2025-11-14 13:03:00+0000,bulletise,306
tt_jl4823f93h7a,user_0031,org_002,2025-11-21 09:06:00+0000,summarise,491
tt_glty04dgwz0e,user_0246,org_018,2025-10-31 16:11:00+0000,improve_clarity,280
tt_t41951399pop,user_0228,org_017,2025-09-23 10:20:00+0000,summarise,369
tt_k4p76zleeirf,user_0049,org_004,2025-10-27 19:17:00+0000,shorten,284
tt_bkafrvzl0rbv,user_0264,org_020,2025-11-21 18:08:00+0000,bulletise,621
tt_21nnwkn5t5gs,user_0209,org_016,2025-11-06 13:11:00+0000,summarise,329
tt_kbr6olfzvdzh,user_0263,org_020,2025-11-20 07:30:00+0000,shorten,439
tt_o09ag4kqa7ye,user_0135,org_010,2025-11-21 13:25:00+0000,bulletise,118
tt_1t1n7x425j9d,user_0128,org_009,2025-09-16 12:42:00+0000,tone_change,301
tt_fhl4b5lw6tna,user_0130,org_010,2025-11-17 15:03:00+0000,bulletise,533
tt_49qhf9vg67af,user_0096,org_008,2025-11-15 10:14:00+0000,rewrite,698
tt_6w3g2ydyj81h,user_0316,org_023,2025-11-02 16:44:00+0000,summarise,660
tt_3f1qy1zimrul,user_0155,org_011,2025-10-19 12:47:00+0000,rewrite,556
tt_fjllafggetoa,user_0024,org_002,2025-10-20 13:40:00+0000,improve_clarity,337
tt_od1czkddwqh5,user_0254,org_019,2025-10-21 11:15:00+0000,expand,521
tt_ki715k7yv8lh,user_0306,org_022,2025-11-12 14:30:00+0000,expand,378
tt_ym4dma94z8o4,user_0209,org_016,2025-11-19 07:16:00+0000,bulletise,246
tt_umtmffrez9bs,user_0288,org_021,2025-10-09 19:23:00+0000,improve_clarity,681
tt_wdiipnvss6yh,user_0244,org_018,2025-11-30 07:46:00+0000,summarise,446
tt_ps4a8mq3gqy4,user_0131,org_010,2025-10-01 10:25:00+0000,expand,61
tt_o57o2pkc1e5c,user_0174,org_013,2025-10-15 07:39:00+0000,expand,250
tt_02f2ld524qbs,user_0018,org_001,2025-11-20 10:24:00+0000,shorten,321
tt_pwjt7d0ac0bq,user_0017,org_001,2025-11-12 17:28:00+0000,tone_change,56
tt_9kl3huhcrhxs,user_0138,org_010,2025-11-23 11:44:00+0000,expand,316
tt_fjdquihhmi63,user_0062,org_005,2025-10-27 16:01:00+0000,shorten,144
tt_n6doqmoa14nz,user_0096,org_008,2025-11-26 14:51:00+0000,bulletise,20
tt_jp35vsrg8w9p,user_0272,org_020,2025-11-10 12:06:00+0000,tone_change,41
tt_zuztlsuy5lv9,user_0008,org_001,2025-10-25 11:29:00+0000,improve_clarity,685
tt_j1sgzp5v2itz,user_0319,org_023,2025-11-17 12:54:00+0000,rewrite,684
tt_qzs3hzwgip0w,user_0135,org_010,2025-10-01 07:46:00+0000,rewrite,630
tt_b48l1nb44ic7,user_0223,org_016,2025-11-13 15:28:00+0000,tone_change,464
tt_mzebyldwtums,user_0277,org_021,2025-11-11 07:49:00+0000,summarise,376
tt_htbb8kqbh12r,user_0104,org_008,2025-11-14 07:40:00+0000,expand,332
tt_7risxyxixs4q,user_0291,org_021,2025-11-18 16:50:00+0000,shorten,238
tt_rex4dkrthbux,user_0123,org_009,2025-11-14 10:03:00+0000,rewrite,605
tt_grzw0ipyrrq5,user_0237,org_018,2025-10-22 09:57:00+0000,tone_change,221
tt_sbub2iyxiwwc,user_0045,org_004,2025-11-24 14:12:00+0000,bulletise,519
tt_1ftxpogng95i,user_0279,org_021,2025-11-21 19:19:00+0000,tone_change,349
tt_834l2382o4qf,user_0028,org_002,2025-11-23 11:50:00+0000,rewrite,492
tt_j8hovbzm8x0f,user_0097,org_008,2025-10-26 10:17:00+0000,improve_clarity,550
tt_l3uq03jwwuts,user_0027,org_002,2025-10-14 08:12:00+0000,bulletise,243
tt_7n25urev9tsx,user_0248,org_018,2025-10-10 12:02:00+0000,summarise,327
tt_nmsd7k7noq3q,user_0141,org_010,2025-11-28 14:02:00+0000,improve_clarity,29
tt_va402lsipw23,user_0146,org_011,2025-11-21 09:13:00+0000,improve_clarity,68
tt_u5si6wfgk81l,user_0101,org_008,2025-10-15 12:16:00+0000,tone_change,126
tt_ah55kqcj6g2p,user_0334,org_024,2025-11-27 08:33:00+0000,improve_clarity,691
tt_2upp3f3ulqi5,user_0119,org_009,2025-11-15 07:17:00+0000,summarise,548
tt_a5otd7ik7rgr,user_0126,org_009,2025-11-29 16:33:00+0000,bulletise,136
tt_sez23cqui9mj,user_0038,org_003,2025-10-09 17:13:00+0000,summarise,91
tt_k4v2feu0d1gb,user_0237,org_018,2025-09-06 18:29:00+0000,bulletise,376
tt_iok1o3k6euhv,user_0110,org_008,2025-09-29 13:00:00+0000,expand,345
tt_0rgdf4wt4qll,user_0199,org_015,2025-10-20 17:52:00+0000,rewrite,374
tt_drqujq1lu4xz,user_0241,org_018,2025-11-14 19:24:00+0000,summarise,140
tt_hmpejzcwod3m,user_0222,org_016,2025-10-06 17:23:00+0000,shorten,371
tt_nbe3m5ia5pcu,user_0076,org_006,2025-10-15 16:38:00+0000,bulletise,19
tt_kerz1v8rsrkp,user_0011,org_001,2025-10-30 19:31:00+0000,shorten,83
tt_o38lu264ru9m,user_0120,org_009,2025-09-30 11:33:00+0000,expand,559
tt_lmh86oextyjh,user_0162,org_012,2025-10-10 14:39:00+0000,tone_change,342
tt_91k4smsxfz9n,user_0114,org_009,2025-11-17 15:56:00+0000,tone_change,431
tt_52udfdecq6yr,user_0235,org_017,2025-11-29 14:15:00+0000,rewrite,348
tt_r7n0f7ooxk0l,user_0070,org_006,2025-10-28 07:59:00+0000,tone_change,117
tt_ehjzphiywrai,user_0070,org_006,2025-10-17 09:40:00+0000,improve_clarity,169
tt_rodnmsaxwdsb,user_0031,org_002,2025-10-21 10:51:00+0000,rewrite,230
tt_l3eowr8j0jmm,user_0019,org_001,2025-11-29 09:56:00+0000,bulletise,680
tt_lxz4fbre3qfa,user_0152,org_011,2025-11-15 17:04:00+0000,improve_clarity,118
tt_vy3ans0fveoe,user_0040,org_003,2025-11-09 16:46:00+0000,shorten,346
tt_vginq56m0nfv,user_0161,org_012,2025-11-17 11:24:00+0000,tone_change,246
tt_h1plt4j4h5oj,user_0143,org_010,2025-10-26 15:16:00+0000,expand,171
tt_9khh64c2ccb4,user_0231,org_017,2025-11-18 07:25:00+0000,shorten,483
tt_ksyugre9exob,user_0238,org_018,2025-10-30 07:25:00+0000,summarise,443
tt_6xgecn9z1iio,user_0147,org_011,2025-11-26 16:14:00+0000,improve_clarity,136
tt_x156tmaqmozt,user_0349,org_025,2025-10-20 10:55:00+0000,expand,414
tt_pz3tbkgapwql,user_0154,org_011,2025-10-04 09:46:00+0000,rewrite,17
tt_tdwdf52jvib3,user_0266,org_020,2025-10-22 19:40:00+0000,expand,23
tt_1c9dkhrpuu23,user_0153,org_011,2025-11-15 18:34:00+0000,tone_change,105
tt_i8oc2um4xj88,user_0108,org_008,2025-11-28 15:57:00+0000,summarise,12
tt_ku3wjn72bq5p,user_0090,org_007,2025-11-03 09:51:00+0000,tone_change,69
tt_3valm2sqnhmr,user_0352,org_025,2025-10-18 10:57:00+0000,improve_clarity,138
tt_iyq9gntdwhmb,user_0020,org_001,2025-11-25 18:59:00+0000,shorten,224
tt_mxkq8jlvqzhu,user_0156,org_012,2025-11-30 09:48:00+0000,improve_clarity,284
tt_9uyot9gtne76,user_0276,org_021,2025-10-02 08:37:00+0000,shorten,268
tt_049g4ind5xck,user_0325,org_023,2025-11-29 11:56:00+0000,tone_change,363
tt_7d28w9nj4ktm,user_0348,org_025,2025-10-27 13:48:00+0000,improve_clarity,415
tt_asssylmp2uj2,user_0222,org_016,2025-10-01 07:35:00+0000,rewrite,609
tt_6cs5819pg912,user_0170,org_012,2025-11-19 10:31:00+0000,improve_clarity,255
tt_akbfodcjrl5p,user_0271,org_020,2025-11-02 15:02:00+0000,summarise,605
tt_flnlyropco31,user_0125,org_009,2025-11-22 12:54:00+0000,improve_clarity,112
tt_7a0jivrre8j3,user_0232,org_017,2025-10-14 18:13:00+0000,shorten,212
tt_wxb2uzx82ztg,user_0045,org_004,2025-11-13 14:49:00+0000,shorten,417
tt_pf7wqa3uyvv8,user_0228,org_017,2025-09-23 18:33:00+0000,bulletise,514
tt_td0fpgr1law4,user_0154,org_011,2025-11-20 15:10:00+0000,tone_change,625
tt_6tu0vvke27qp,user_0166,org_012,2025-10-29 14:19:00+0000,bulletise,242
tt_32x0dvnp9du3,user_0049,org_004,2025-09-26 12:05:00+0000,rewrite,564
tt_0od1cwjfhdle,user_0206,org_015,2025-11-23 19:12:00+0000,expand,660
tt_8cl1g4vtywvx,user_0201,org_015,2025-10-13 11:40:00+0000,tone_change,633
tt_6fwxzcfkaewu,user_0135,org_010,2025-10-12 10:46:00+0000,bulletise,618
tt_2ccqjmo2bsk1,user_0263,org_020,2025-11-21 07:36:00+0000,shorten,136
tt_7xx2ju0f4ysn,user_0198,org_015,2025-11-30 16:26:00+0000,tone_change,181
tt_yzw7550hlyhd,user_0288,org_021,2025-10-24 19:14:00+0000,tone_change,681
